candidate_id,content,llm_label,supports_violation,precedent_id,canonical_ids,document_page,document_url,keep?
nad_1624,Party in the Tub,ad_copy,no,prec.caru.caru_recommends_allstar_marketing_modify_party_in_th_2014_a8cf1c,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-allstar-marketing-modify-party-in-the-tub-commercial,
nad_1775,send a hug e-card,ad_copy,no,prec.caru.caru_recommends_american_beverage_company_modify_chi_2010_e5d771,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-american-beverage-company-modify-child-directed-website-to-better-protect-children-s,
nad_2058,Anki Overdrive: Fast and Furious Edition,ad_copy,no,prec.caru.caru_recommends_anki_make_clear_to_children_that_rac_2018_6ceabf,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-anki-make-clear-to-children-that-racing-game-requires-smart-device-for-play,
nad_2059,SMART DEVICE NEEDED AND NOT INCLUDED,ad_copy,no,prec.caru.caru_recommends_anki_make_clear_to_children_that_rac_2018_6ceabf,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-anki-make-clear-to-children-that-racing-game-requires-smart-device-for-play,
nad_1635,Dippin Dots Frozen Dot Maker,ad_copy,no,prec.caru.caru_recommends_big_time_toys_modify_dippin_dots_ads_2011_1d29a1,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-big-time-toys-modify-dippin-dots-ads-to-better-disclose-items-included-with-initial,
nad_1636,"Dippin’ Dots they’re a taste sensation. Lots of fun, lots of taste sensations",ad_copy,no,prec.caru.caru_recommends_big_time_toys_modify_dippin_dots_ads_2011_1d29a1,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-big-time-toys-modify-dippin-dots-ads-to-better-disclose-items-included-with-initial,
nad_1637,Flavor Packs Sold Separately,ad_copy,yes,prec.caru.caru_recommends_big_time_toys_modify_dippin_dots_ads_2011_1d29a1,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-big-time-toys-modify-dippin-dots-ads-to-better-disclose-items-included-with-initial,
nad_1334,"Parents or guardians, sign up your Scout!",ad_copy,no,prec.caru.caru_recommends_boys_scouts_of_america_modify_websit_2010_b579c6,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-boys-scouts-of-america-modify-website-to-better-protect-children-s-privacy,
nad_1335,email to a friend,ad_copy,no,prec.caru.caru_recommends_boys_scouts_of_america_modify_websit_2010_b579c6,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-boys-scouts-of-america-modify-website-to-better-protect-children-s-privacy,
nad_1515,online contact information would be collected from entrants for the sole purpose of a one-time response to contact the contest winner,ad_copy,no,prec.caru.caru_recommends_bsa_modify_website_to_better_protect_2014_f6ddf1,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-bsa-modify-website-to-better-protect-children-s-privacy-bsa-agrees-to-do-so,
nad_0775,You can make a new furry friend starting at $10.00 and continue the adventure online for free at Buildabear.com,ad_copy,yes,prec.caru.caru_recommends_build_a_bear_workshop_modify_future__2008_fc9f0d,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-build-a-bear-workshop-modify-future-advertising-to-clarify-pricing,
nad_0776,Animals starting at $10.00,ad_copy,yes,prec.caru.caru_recommends_build_a_bear_workshop_modify_future__2008_fc9f0d,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-build-a-bear-workshop-modify-future-advertising-to-clarify-pricing,
nad_0639,BK Kids Meal presents…Look What I Can Do!,ad_copy,no,prec.caru.caru_recommends_burger_king_modify_advertising_to_st_2011_09f25d,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-burger-king-modify-advertising-to-stress-product-over-premium,
nad_1330,"Chuck E. Cheese’s Rip It, Sip It, Win It Sweepstakes",ad_copy,no,prec.caru.caru_recommends_cec_modify_advertising_for_chuck_e_c_2014_b246a7,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-cec-modify-advertising-for-chuck-e-cheese-sweepstakes,
nad_1331,"It’s time to Rip it, Sip it, Win it … Every cup wins a new awesome prize",ad_copy,yes,prec.caru.caru_recommends_cec_modify_advertising_for_chuck_e_c_2014_b246a7,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-cec-modify-advertising-for-chuck-e-cheese-sweepstakes,
nad_1332,"No purchase necessary, details at chuckecheese.com",ad_copy,no,prec.caru.caru_recommends_cec_modify_advertising_for_chuck_e_c_2014_b246a7,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-cec-modify-advertising-for-chuck-e-cheese-sweepstakes,
nad_1333,awesome and super awesome,ad_copy,yes,prec.caru.caru_recommends_cec_modify_advertising_for_chuck_e_c_2014_b246a7,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-cec-modify-advertising-for-chuck-e-cheese-sweepstakes,
nad_2584,"Join the Chuck E-Club and receive our best one-time special offer plus exclusive coupons, promotions and birthday specials",ad_copy,no,prec.caru.caru_recommends_cec_modify_chuck_e_cheese_website_co_2009_33560e,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-cec-modify-chuck-e-cheese-website-company-agrees-to-do-so,
nad_2585,"Chuck E. Cheese takes children’s on-line privacy very seriously. Based on the information provided, access has been denied to this area of the site for 24 hours. Please wait 24 hours before trying again",ad_copy,no,prec.caru.caru_recommends_cec_modify_chuck_e_cheese_website_co_2009_33560e,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-cec-modify-chuck-e-cheese-website-company-agrees-to-do-so,
nad_0523,Kid Cuisine Krazy Combo Ka$h Sweepstakes,ad_copy,no,prec.caru.caru_recommends_conagra_modify_broadcast_advertising_2010_339d88,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-conagra-modify-broadcast-advertising-for-krazy-combo-kash-sweepstakes,
nad_0524,Now Kid Cuisine crazy combos mash together crazy things!,ad_copy,no,prec.caru.caru_recommends_conagra_modify_broadcast_advertising_2010_339d88,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-conagra-modify-broadcast-advertising-for-krazy-combo-kash-sweepstakes,
nad_0525,"You can win Krazy Combo Ka$h, good for all kinds of prizes. Many will enter, few will win. Ask a parent’s permission before going online",ad_copy,yes,prec.caru.caru_recommends_conagra_modify_broadcast_advertising_2010_339d88,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-conagra-modify-broadcast-advertising-for-krazy-combo-kash-sweepstakes,
nad_0526,Krazy Combo Ka$h,ad_copy,yes,prec.caru.caru_recommends_conagra_modify_broadcast_advertising_2010_339d88,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-conagra-modify-broadcast-advertising-for-krazy-combo-kash-sweepstakes,
nad_0705,Color Explosion 3-D,ad_copy,no,prec.caru.caru_recommends_crayola_add_audio_disclosure_to_adve_2009_c92b5c,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-crayola-add-audio-disclosure-to-advertising-for-its-color-explosion-3d,
nad_0706,Color Explosion Board Tip Markers,ad_copy,no,prec.caru.caru_recommends_crayola_add_audio_disclosure_to_adve_2009_c92b5c,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-crayola-add-audio-disclosure-to-advertising-for-its-color-explosion-3d,
nad_0707,each sold separately,ad_copy,no,prec.caru.caru_recommends_crayola_add_audio_disclosure_to_adve_2009_c92b5c,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-crayola-add-audio-disclosure-to-advertising-for-its-color-explosion-3d,
nad_2225,Melt N’ Mold Factory,ad_copy,no,prec.caru.caru_recommends_crayola_modify_advertising_for_melt__2015_51ce03,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-crayola-modify-advertising-for-melt-n-mold-factory-to-depict-adult-supervision,
nad_1463,Batteries not included,ad_copy,no,prec.caru.caru_recommends_crayola_modify_advertising_to_better_2011_beccf5,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-crayola-modify-advertising-to-better-disclose-what-comes-with-initial-purchase,
nad_0710,Just tell us ‘kids rule’ and you can play video games free until 3!,ad_copy,yes,prec.caru.caru_recommends_dave_buster_s_discontinue_free_play__2015_a0a5b0,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-dave-buster-s-discontinue-free-play-claim,
nad_0430,Mario Kart Arcade Grand Prix,ad_copy,no,prec.caru.caru_recommends_dave_buster_s_discontinue_play_for_f_2016_96b742,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-dave-buster-s-discontinue-play-for-free-advertising-claims-following-review,
nad_1103,Tell Us About You! Go to DiscoveryGirls.com/survey,ad_copy,no,prec.caru.caru_recommends_discovery_girls_magazine_modify_swee_2013_f2b887,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-discovery-girls-magazine-modify-sweepstakes-advertising-company-agrees-to-do-so,
nad_1104,Answer all the questions to be automatically entered for a chance to win an iPod,ad_copy,no,prec.caru.caru_recommends_discovery_girls_magazine_modify_swee_2013_f2b887,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-discovery-girls-magazine-modify-sweepstakes-advertising-company-agrees-to-do-so,
nad_1105,Start now to enter the giveaway!,ad_copy,no,prec.caru.caru_recommends_discovery_girls_magazine_modify_swee_2013_f2b887,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-discovery-girls-magazine-modify-sweepstakes-advertising-company-agrees-to-do-so,
nad_1106,Official rules on DiscoveryGirls.com,ad_copy,no,prec.caru.caru_recommends_discovery_girls_magazine_modify_swee_2013_f2b887,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-discovery-girls-magazine-modify-sweepstakes-advertising-company-agrees-to-do-so,
nad_1107,Tell us about you!,ad_copy,no,prec.caru.caru_recommends_discovery_girls_magazine_modify_swee_2013_f2b887,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-discovery-girls-magazine-modify-sweepstakes-advertising-company-agrees-to-do-so,
nad_1108,New Discovery Girls Survey,ad_copy,no,prec.caru.caru_recommends_discovery_girls_magazine_modify_swee_2013_f2b887,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-discovery-girls-magazine-modify-sweepstakes-advertising-company-agrees-to-do-so,
nad_1109,We want to know all about you! Take our survey and fill out all the answers! Then get a chance to win a brand new iPod!,ad_copy,no,prec.caru.caru_recommends_discovery_girls_magazine_modify_swee_2013_f2b887,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-discovery-girls-magazine-modify-sweepstakes-advertising-company-agrees-to-do-so,
nad_1160,"Santa gave himself a Disney DVD, and on the inside there’s an extra present that even he didn’t know about",ad_copy,no,prec.caru.caru_recommends_disney_modify_sweepstakes_advertisin_2009_f19f78,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-disney-modify-sweepstakes-advertising-company-agrees-to-do-so,
nad_1161,No purchase necessary,ad_copy,no,prec.caru.caru_recommends_disney_modify_sweepstakes_advertisin_2009_f19f78,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-disney-modify-sweepstakes-advertising-company-agrees-to-do-so,
nad_1838,"Read Nikki’s blog, get advice, and more at DorkDiaries.com",ad_copy,no,prec.caru.caru_recommends_dorkdiaries_com_modify_website_to_be_2016_f9d2e0,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-dorkdiaries-com-modify-website-to-better-comply-with-guidelines-coppa,
nad_1839,I confirm that I am over 13 years old,ad_copy,no,prec.caru.caru_recommends_dorkdiaries_com_modify_website_to_be_2016_f9d2e0,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-dorkdiaries-com-modify-website-to-better-comply-with-guidelines-coppa,
nad_1857,you might be featured in a future ad,ad_copy,no,prec.caru.caru_recommends_duncan_enterprises_discontinue_certa_2010_e6294a,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-duncan-enterprises-discontinue-certain-claims-for-glam-it-up!-iron-on-crystals,
nad_2693,Urban Shredder by Hot Wheels,ad_copy,no,prec.caru.caru_recommends_dynacraft_modify_broadcast_advertisi_2013_d9a86a,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-dynacraft-modify-broadcast-advertising-to-better-depict-adult-supervision,
nad_0515,Power Wheels Barbie Jammin’ Jeep Wrangler,ad_copy,no,prec.caru.caru_recommends_fisher_price_modify_future_advertisi_2009_2290f8,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-fisher-price-modify-future-advertising-to-better-depict-adult-supervision,
nad_0516,Parental supervision is required,ad_copy,no,prec.caru.caru_recommends_fisher_price_modify_future_advertisi_2009_2290f8,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-fisher-price-modify-future-advertising-to-better-depict-adult-supervision,
nad_0517,keep children within safe riding areas,ad_copy,no,prec.caru.caru_recommends_fisher_price_modify_future_advertisi_2009_2290f8,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-fisher-price-modify-future-advertising-to-better-depict-adult-supervision,
nad_1322,adopt the world’s cutest online pet,ad_copy,no,prec.caru.caru_recommends_foomojo_modify_foo_pets_webiste_to_e_2011_c27a03,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-foomojo-modify-foo-pets-webiste-to-eliminate-undue-sales-pressure-disclose-membershi,
nad_1585,Night at the Museum,ad_copy,no,prec.caru.caru_recommends_gameloft_modify_website_to_better_pr_2009_088304,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-gameloft-modify-website-to-better-protect-children-s-privacy-company-agrees-to-do-so,
nad_0081,Online Account is Time Limited,ad_copy,no,prec.caru.caru_recommends_ganz_modify_packaging_to_better_disc_2010_bad864,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-ganz-modify-packaging-to-better-disclose-material-information-to-child-consumers-com,
nad_2022,My Fun Fish Tank,ad_copy,no,prec.caru.caru_recommends_hampton_direct_modify_advertising_fo_2015_e06972,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-hampton-direct-modify-advertising-for-my-fun-fish-tank-to-better-disclose-material-i,
nad_1879,you are 13 or older,ad_copy,no,prec.caru.caru_recommends_harlem_globetrotters_modify_website__2015_77cb56,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-harlem-globetrotters-modify-website-better-comply-with-caru-guidelines-company-agree,
nad_0717,Star Wars Inquisitor Lightsaber,ad_copy,no,prec.caru.caru_recommends_hasbro_modify_advertising_for_inquis_2015_269227,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-hasbro-modify-advertising-for-inquisitor-lightsaber-to-better-assure-viewers-underst,
nad_0718,Star Wars Rebels. The new Inquisitor Lightsaber with three ways to battle,ad_copy,yes,prec.caru.caru_recommends_hasbro_modify_advertising_for_inquis_2015_269227,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-hasbro-modify-advertising-for-inquisitor-lightsaber-to-better-assure-viewers-underst,
nad_0719,Toy does not light up,ad_copy,no,prec.caru.caru_recommends_hasbro_modify_advertising_for_inquis_2015_269227,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-hasbro-modify-advertising-for-inquisitor-lightsaber-to-better-assure-viewers-underst,
nad_2634,Tell a Friend,ad_copy,no,prec.caru.caru_recommends_hd_group_modify_website_to_better_pr_2013_baef57,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-hd-group-modify-website-to-better-protect-children-s-privacy-company-implements-reco,
nad_1201,You qualify for a special offer!!! Press cancel on the next screen to view your offer,ad_copy,yes,prec.caru.caru_recommends_idea_village_modify_broadcast_ad_web_2012_931cd2,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-idea-village-modify-broadcast-ad-website-for-wuggle-pets,
nad_1884,Save the Truffula Valley game,ad_copy,no,prec.caru.caru_recommends_ihop_modify_ihop_com_website_to_bett_2012_256ea4,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-ihop-modify-ihop-com-website-to-better-disclose-advertising-within-game,
nad_2535,Weird n’ Wild Creatures collections,ad_copy,no,prec.caru.caru_recommends_imp_modify_advertising_to_better_dis_2009_d404b3,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-imp-modify-advertising-to-better-disclose-terms-of-promotion-avoid-conveying-urgency,
nad_2536,Weird n’ Wild Creatures,ad_copy,no,prec.caru.caru_recommends_imp_modify_advertising_to_better_dis_2009_d404b3,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-imp-modify-advertising-to-better-disclose-terms-of-promotion-avoid-conveying-urgency,
nad_1841,battery powered robot,ad_copy,no,prec.caru.caru_recommends_innovation_first_more_clearly_disclo_2010_9a929e,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-innovation-first-more-clearly-disclose-information-material-to-child-consumers-compa,
nad_2076,"Spray with water, and the beads magically stick together",ad_copy,yes,prec.caru.caru_recommends_international_playthings_better_disc_2016_e6ea24,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-international-playthings-better-disclose-drying-time-for-aquabeads-product-company-s,
nad_2010,"Get your best skin, soft, healthy, protected",ad_copy,no,prec.caru.caru_recommends_j_j_discontinue_certain_advertising__2008_f80af8,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-j-j-discontinue-certain-advertising-during-children-s-programming,
nad_1013,Eyeclops Night Vision Goggles,ad_copy,no,prec.caru.caru_recommends_jakks_modify_advertising_for_eyeclop_2009_c4c599,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-jakks-modify-advertising-for-eyeclops-goggles-to-better-depict-adult-supervision,
nad_1014,WARNING: ADULT SUPERVISION REQUIRED,ad_copy,no,prec.caru.caru_recommends_jakks_modify_advertising_for_eyeclop_2009_c4c599,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-jakks-modify-advertising-for-eyeclops-goggles-to-better-depict-adult-supervision,
nad_1779,Gourmet Girl bakes in your microwave and comes with everything you see here. Other sets each sold separately. Ice cream sandwich maker also available,ad_copy,no,prec.caru.caru_recommends_jakks_modify_advertising_to_more_cle_2009_088212,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-jakks-modify-advertising-to-more-clearly-disclose-what-is-sold-with-initial-girl-gou,
nad_2352,Sound effects added. Product makes no sound,ad_copy,no,prec.caru.caru_recommends_jakks_modify_broadcast_ad_for_mario__2016_f86023,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-jakks-modify-broadcast-ad-for-mario-kart-to-better-disclose-toy-s-capabilities,
nad_1934,Disney Fairies Sky High Tink,ad_copy,no,prec.caru.caru_recommends_jakks_modify_broadcast_ad_for_sky_hi_2014_130852,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-jakks-modify-broadcast-ad-for-sky-high-tink-toy,
nad_1935,Lighting Feature Enhanced to Show Detail,ad_copy,no,prec.caru.caru_recommends_jakks_modify_broadcast_ad_for_sky_hi_2014_130852,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-jakks-modify-broadcast-ad-for-sky-high-tink-toy,
nad_1395,How to Train Your Dragon,ad_copy,no,prec.caru.caru_recommends_jump_start_modify_website_revise_pri_2015_f04eeb,misleading.unsubstantiated_objective_claims,1,https://bbbprograms.org/media/newsroom/decisions/caru-recommends-jump-start-modify-website-revise-privacy-policy-to-better-comply-with-guidelines-cop,
